,name,y,x,z,,,,,,,,,,h,dx,dy,dz,dd,,,,,fix,,,time,,description,,,,,,,,,,,,,,,,,,,,,,,,,,,,p
332,pt1428,877673.9277,2107429.7621,121.2211," 52:36:12.04604"," 41:26:37.69012",129.4977,,,,,,,2.0922,0.0018,0.0044,0.0047,0.0011,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:08:37.0,2022-02-02 13:08:39.0,2022-02-02 10:08:37.0,2022-02-02 10:08:39.0,рельеф,3.0,35,30,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:36:21"," 208:52:45.71"," -02:57:36"," -02:03:36"," 174:01:12.00"," 52:36:12.04605"," 41:26:37.69012",121.2211,19006.5736," 351:09:16.48106",0.0000,,,,,,,0:0:2
333,pt1429,877672.5346,2107426.5214,121.1168," 52:36:12.00092"," 41:26:37.51796",129.3934,,,,,,,2.0922,0.0034,0.0093,0.0099,0.0058,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:08:48.0,2022-02-02 13:08:50.0,2022-02-02 10:08:48.0,2022-02-02 10:08:50.0,рельеф,2.0,39,32,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:04:16"," 78:27:17.58"," 00:03:00"," 01:04:12"," 171:07:48.00"," 52:36:12.00093"," 41:26:37.51796",121.1168,19007.4525," 351:09:53.55605",0.0000,,,,,,,0:0:2
334,pt1430,877673.8808,2107422.7577,121.2914," 52:36:12.04440"," 41:26:37.31794",129.5680,,,,,,,2.0922,0.0061,0.0003,0.0061,0.0028,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:09:01.0,2022-02-02 13:09:03.0,2022-02-02 10:09:01.0,2022-02-02 10:09:03.0,рельеф,2.0,38,31,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:14:09"," 66:45:46.08"," 01:20:24"," 01:47:24"," 193:34:12.00"," 52:36:12.04441"," 41:26:37.31794",121.2914,19005.5438," 351:10:31.67603",0.0000,,,,,,,0:0:2
335,pt1431,877673.9246,2107419.6565,121.3781," 52:36:12.04576"," 41:26:37.15315",129.6547,,,,,,,2.0922,0.0030,0.0019,0.0036,0.0020,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:09:14.0,2022-02-02 13:09:16.0,2022-02-02 10:09:14.0,2022-02-02 10:09:16.0,подошва,2.0,38,32,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 04:42:30"," 22:24:50.70"," 02:36:36"," 03:55:12"," 146:01:12.00"," 52:36:12.04577"," 41:26:37.15315",121.3781,19005.0247," 351:11:04.86352",0.0000,,,,,,,0:0:2
336,pt1432,877776.0389,2107439.7654,123.7928," 52:36:15.34962"," 41:26:38.21868",132.0694,,,,,,,2.0922,0.0178,0.0083,0.0197,0.0048,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:16:51.0,2022-02-02 13:16:53.0,2022-02-02 10:16:51.0,2022-02-02 10:16:53.0,кустгр,2.0,33,29,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:04:49"," 302:01:16.40"," -00:02:24"," 02:04:48"," 30:55:12.00"," 52:36:15.34963"," 41:26:38.21868",123.7928,18907.2218," 351:04:37.34626",0.0000,,,,,,,0:0:2
337,pt1433,877775.5512,2107447.4815,123.7884," 52:36:15.33398"," 41:26:38.62870",132.0650,,,,,,,2.0922,0.0036,0.0073,0.0082,0.0046,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:17:41.0,2022-02-02 13:17:43.0,2022-02-02 10:17:41.0,2022-02-02 10:17:43.0,посадгр,2.0,34,28,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:32:49"," 245:39:33.12"," 01:21:00"," 02:09:36"," 07:39:00.00"," 52:36:15.33399"," 41:26:38.62870",123.7884,18908.9020," 351:03:15.01754",0.0000,,,,,,,0:0:2
338,pt1434,877779.9062,2107441.4558,123.9032," 52:36:15.47476"," 41:26:38.30839",132.1798,,,,,,,2.0922,0.0314,0.0183,0.0364,0.0496,2.0000,Веха(P),EFT:M2,1,RTK ФИКС.,2022-02-02 13:19:16.0,2022-02-02 13:19:16.0,2022-02-02 10:19:16.0,2022-02-02 10:19:16.0,опжб 310 л9-92,3.0,33,30,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:33:08"," 204:54:27.24"," 00:15:00"," -02:32:24"," 109:17:24.00"," 52:36:15.47477"," 41:26:38.30839",123.9032,18903.6632," 351:04:12.57965",0.0000,,,,,,,0:0:0
339,pt1435,877780.3491,2107441.6306,123.9075," 52:36:15.48909"," 41:26:38.31766",132.1841,,,,,,,2.0922,0.0121,0.0078,0.0144,0.0204,2.0000,Веха(P),EFT:M2,1,RTK ФИКС.,2022-02-02 13:22:01.0,2022-02-02 13:22:01.0,2022-02-02 10:22:01.0,2022-02-02 10:22:01.0,н5.29+1.54н7.17+1.54,2.0,36,32,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 06:36:21"," 39:07:33.24"," -06:09:36"," 02:23:24"," 60:22:48.00"," 52:36:15.48910"," 41:26:38.31766",123.9075,18903.2528," 351:04:09.94477",0.0000,,,,,,,0:0:0
340,pt1436,877780.6862,2107436.7579,123.5772," 52:36:15.49991"," 41:26:38.05873",131.8538,,,,,,,2.0922,0.0288,0.0219,0.0361,0.0642,2.0000,Веха(P),EFT:M2,1,RTK ФИКС.,2022-02-02 13:22:41.0,2022-02-02 13:22:41.0,2022-02-02 10:22:41.0,2022-02-02 10:22:41.0,рельеф,3.0,35,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:52:03"," 95:28:39.25"," 00:19:12"," 01:50:24"," 195:20:24.00"," 52:36:15.49992"," 41:26:38.05873",123.5772,18902.1653," 351:05:01.90357",0.0000,,,,,,,0:0:0
341,pt1437,877779.5355,2107434.3394,123.7697," 52:36:15.46264"," 41:26:37.93026",132.0463,,,,,,,2.0922,0.0009,0.0016,0.0018,0.0022,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:22:52.0,2022-02-02 13:22:54.0,2022-02-02 10:22:52.0,2022-02-02 10:22:54.0,рельеф,2.0,40,33,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:51:02"," 61:36:31.89"," 00:25:48"," 01:48:00"," 165:02:24.00"," 52:36:15.46265"," 41:26:37.93026",123.7697,18902.9266," 351:05:29.92092",0.0000,,,,,,,0:0:2
342,pt1438,877779.2801,2107436.6670,123.5400," 52:36:15.45442"," 41:26:38.05394",131.8166,,,,,,,2.0922,0.0021,0.0026,0.0033,0.0004,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:23:11.0,2022-02-02 13:23:13.0,2022-02-02 10:23:11.0,2022-02-02 10:23:13.0,канава,2.0,38,30,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:13:53"," 267:11:26.26"," 00:31:12"," 02:10:12"," 10:39:36.00"," 52:36:15.45443"," 41:26:38.05394",123.5400,18903.5404," 351:05:05.26146",0.0000,,,,,,,0:0:2
343,pt1439,877779.5210,2107431.7702,123.3970," 52:36:15.46213"," 41:26:37.79374",131.6736,,,,,,,2.0922,0.0004,0.0015,0.0016,0.0032,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:23:28.0,2022-02-02 13:23:30.0,2022-02-02 10:23:28.0,2022-02-02 10:23:30.0,канава,2.0,40,32,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:08:24"," 236:57:38.09"," -01:36:36"," -01:24:36"," 195:44:24.00"," 52:36:15.46214"," 41:26:37.79374",123.3970,18902.5447," 351:05:57.64340",0.0000,,,,,,,0:0:2
344,pt1440,877779.7045,2107430.4848,123.6635," 52:36:15.46804"," 41:26:37.72543",131.9401,,,,,,,2.0922,0.0019,0.0046,0.0050,0.0017,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:23:42.0,2022-02-02 13:23:44.0,2022-02-02 10:23:42.0,2022-02-02 10:23:44.0,рельеф,2.0,41,32,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:29:28"," 151:48:55.39"," -00:05:24"," 03:29:24"," 240:20:24.00"," 52:36:15.46805"," 41:26:37.72543",123.6635,18902.1636," 351:06:11.19248",0.0000,,,,,,,0:0:2
345,pt1441,877779.0204,2107425.5862,123.1559," 52:36:15.44582"," 41:26:37.46516",131.4325,,,,,,,2.0922,0.0063,0.0029,0.0070,0.0095,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:23:54.0,2022-02-02 13:23:56.0,2022-02-02 10:23:54.0,2022-02-02 10:23:56.0,рельеф,2.0,38,33,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:30:06"," 107:01:57.39"," 01:12:00"," 03:17:24"," 217:03:00.00"," 52:36:15.44583"," 41:26:37.46516",123.1559,18902.0844," 351:07:05.16003",0.0000,,,,,,,0:0:2
346,pt1442,877779.8861,2107420.9636,123.1572," 52:36:15.47374"," 41:26:37.21950",131.4338,,,,,,,2.0922,0.0034,0.0017,0.0038,0.0011,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:24:11.0,2022-02-02 13:24:13.0,2022-02-02 10:24:11.0,2022-02-02 10:24:13.0,подошва,3.0,41,33,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:31:26"," 16:57:00.62"," 00:07:12"," -00:30:36"," 273:42:36.00"," 52:36:15.47376"," 41:26:37.21950",123.1572,18900.5159," 351:07:53.54539",0.0000,,,,,,,0:0:2
347,pt1443,877779.5695,2107413.2099,124.3582," 52:36:15.46336"," 41:26:36.80751",132.6348,,,,,,,2.0922,0.0051,0.0075,0.0090,0.0018,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:24:50.0,2022-02-02 13:24:52.0,2022-02-02 10:24:50.0,2022-02-02 10:24:52.0,бровка,3.0,41,34,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:06:43"," 120:10:57.01"," 01:40:48"," 01:16:48"," 262:52:12.00"," 52:36:15.46338"," 41:26:36.80751",124.3582,18899.6303," 351:09:17.69053",0.0000,,,,,,,0:0:2
348,pt1444,877779.6119,2107410.6244,124.4424," 52:36:15.46469"," 41:26:36.67012",132.7190,,,,,,,2.0922,0.0130,0.0063,0.0144,0.0032,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:25:03.0,2022-02-02 13:25:05.0,2022-02-02 10:25:03.0,2022-02-02 10:25:05.0,кромка,3.0,42,34,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:26:08"," 92:17:38.26"," 00:38:24"," 02:21:00"," 197:31:12.00"," 52:36:15.46470"," 41:26:36.67012",124.4424,18899.1907," 351:09:45.50315",0.0000,,,,,,,0:0:2
349,pt1445,877780.2386,2107406.6431,124.5174," 52:36:15.48489"," 41:26:36.45855",132.7940,,,,,,,2.0922,0.0016,0.0089,0.0090,0.0057,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:25:15.0,2022-02-02 13:25:17.0,2022-02-02 10:25:15.0,2022-02-02 10:25:17.0,ось,2.0,42,34,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:21:42"," 114:02:57.39"," 00:32:24"," 01:15:00"," 227:24:36.00"," 52:36:15.48491"," 41:26:36.45855",124.5174,18897.9598," 351:10:27.39217",0.0000,,,,,,,0:0:2
350,pt1446,877779.9129,2107402.4800,124.4641," 52:36:15.47428"," 41:26:36.23734",132.7407,,,,,,,2.0922,0.0082,0.0080,0.0115,0.0073,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:25:28.0,2022-02-02 13:25:30.0,2022-02-02 10:25:28.0,2022-02-02 10:25:30.0,кромка,2.0,43,34,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:25:24"," 237:49:28.80"," 01:39:00"," 03:00:00"," 356:36:36.00"," 52:36:15.47429"," 41:26:36.23734",124.4641,18897.6436," 351:11:12.84138",0.0000,,,,,,,0:0:2
351,pt1447,877780.1015,2107400.1294,124.3298," 52:36:15.48034"," 41:26:36.11244",132.6064,,,,,,,2.0922,0.0154,0.0088,0.0177,0.0011,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:25:39.0,2022-02-02 13:25:41.0,2022-02-02 10:25:39.0,2022-02-02 10:25:41.0,бровка,4.0,43,35,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:31:45"," 102:09:16.79"," -01:13:48"," 02:12:36"," 163:04:12.00"," 52:36:15.48035"," 41:26:36.11244",124.3298,18897.0978," 351:11:37.88088",0.0000,,,,,,,0:0:2
352,pt1448,877781.0546,2107392.3449,122.4934," 52:36:15.51103"," 41:26:35.69877",130.7700,,,,,,,2.0922,0.0028,0.0013,0.0031,0.0011,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:25:58.0,2022-02-02 13:26:00.0,2022-02-02 10:25:58.0,2022-02-02 10:26:00.0,подошва,2.0,43,35,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:12:30"," 08:14:55.42"," 01:11:24"," 00:12:36"," 178:14:24.00"," 52:36:15.51104"," 41:26:35.69877",122.4934,18894.9727," 351:13:00.26739",0.0000,,,,,,,0:0:2
353,pt1449,877781.8517,2107388.4983,122.2582," 52:36:15.53675"," 41:26:35.49435",130.5348,,,,,,,2.0922,0.0008,0.0033,0.0034,0.0052,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:26:17.0,2022-02-02 13:26:19.0,2022-02-02 10:26:17.0,2022-02-02 10:26:19.0,рельеф,2.0,42,35,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:48:09"," 62:54:23.49"," 01:37:48"," 02:16:48"," 188:27:00.00"," 52:36:15.53676"," 41:26:35.49435",122.2582,18893.5988," 351:13:40.44169",0.0000,,,,,,,0:0:2
354,pt1450,877791.3091,2107399.9385,124.4022," 52:36:15.84291"," 41:26:36.10196",132.6788,,,,,,,2.0922,0.0082,0.0070,0.0108,0.0013,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:28:13.0,2022-02-02 13:28:15.0,2022-02-02 10:28:13.0,2022-02-02 10:28:15.0,бровка,2.0,42,35,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:52:51"," 186:25:01.14"," -00:23:24"," -01:50:24"," 108:22:48.00"," 52:36:15.84293"," 41:26:36.10196",124.4022,18885.9928," 351:11:21.20100",0.0000,,,,,,,0:0:2
355,pt1451,877791.6316,2107402.6400,124.5885," 52:36:15.85339"," 41:26:36.24550",132.8651,,,,,,,2.0922,0.0009,0.0060,0.0061,0.0060,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:28:33.0,2022-02-02 13:28:35.0,2022-02-02 10:28:33.0,2022-02-02 10:28:35.0,кромка,3.0,42,35,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:05:35"," 268:19:06.11"," 00:08:24"," 03:05:24"," 00:54:36.00"," 52:36:15.85341"," 41:26:36.24550",124.5885,18886.0874," 351:10:51.50497",0.0000,,,,,,,0:0:2
356,pt1452,877791.8035,2107406.6987,124.6563," 52:36:15.85903"," 41:26:36.46116",132.9329,,,,,,,2.0922,0.0025,0.0107,0.0110,0.0007,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:28:44.0,2022-02-02 13:28:46.0,2022-02-02 10:28:44.0,2022-02-02 10:28:46.0,ось,2.0,42,35,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:04:13"," 264:31:53.63"," 00:25:48"," 00:58:48"," 18:13:12.00"," 52:36:15.85904"," 41:26:36.46116",124.6563,18886.5400," 351:10:07.41369",0.0000,,,,,,,0:0:2
357,pt1453,877792.7973,2107410.7818,124.6173," 52:36:15.89125"," 41:26:36.67810",132.8939,,,,,,,2.0922,0.0020,0.0071,0.0074,0.0030,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:28:59.0,2022-02-02 13:29:01.0,2022-02-02 10:28:59.0,2022-02-02 10:29:01.0,кромка,2.0,43,35,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:33:42"," 132:27:43.94"," -00:51:00"," 01:18:36"," 189:29:24.00"," 52:36:15.89126"," 41:26:36.67810",124.6173,18886.1854," 351:09:21.68036",0.0000,,,,,,,0:0:2
358,pt1454,877792.5746,2107415.0361,124.3211," 52:36:15.88413"," 41:26:36.90416",132.5977,,,,,,,2.0922,0.0138,0.0076,0.0158,0.0110,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:29:33.0,2022-02-02 13:29:35.0,2022-02-02 10:29:33.0,2022-02-02 10:29:35.0,бровка,2.0,43,35,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:26:10"," 180:25:39.14"," 00:19:12"," 01:24:00"," 283:18:00.00"," 52:36:15.88414"," 41:26:36.90416",124.3211,18887.0611," 351:08:36.14444",0.0000,,,,,,,0:0:2
359,pt1455,877827.9984,2107415.3808,124.5935," 52:36:17.03012"," 41:26:36.92144",132.8701,,,,,,,2.0922,0.0040,0.0044,0.0060,0.0002,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:30:40.0,2022-02-02 13:30:42.0,2022-02-02 10:30:40.0,2022-02-02 10:30:42.0,бровка,4.0,43,35,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:53:28"," 160:42:56.50"," 00:34:48"," 01:48:00"," 268:34:12.00"," 52:36:17.03014"," 41:26:36.92144",124.5935,18852.1124," 351:07:32.74321",0.0000,,,,,,,0:0:2
360,pt1456,877828.1157,2107411.6077,124.9197," 52:36:17.03385"," 41:26:36.72094",133.1963,,,,,,,2.0922,0.0046,0.0018,0.0050,0.0026,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:30:56.0,2022-02-02 13:30:58.0,2022-02-02 10:30:56.0,2022-02-02 10:30:58.0,кромка,2.0,43,35,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:53:34"," 101:27:08.64"," 00:06:00"," 01:53:24"," 194:28:48.00"," 52:36:17.03386"," 41:26:36.72094",124.9197,18851.4136," 351:08:13.33553",0.0000,,,,,,,0:0:2
361,pt1457,877828.7043,2107407.4470,124.9763," 52:36:17.05282"," 41:26:36.49984",133.2529,,,,,,,2.0922,0.0149,0.0103,0.0182,0.0017,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:31:07.0,2022-02-02 13:31:09.0,2022-02-02 10:31:07.0,2022-02-02 10:31:09.0,ось,2.0,43,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:28:23"," 176:54:04.43"," -00:27:36"," 00:06:36"," 190:21:00.00"," 52:36:17.05283"," 41:26:36.49984",124.9763,18850.1911," 351:08:57.32954",0.0000,,,,,,,0:0:2
362,pt1458,877828.9408,2107403.3527,124.9064," 52:36:17.06040"," 41:26:36.28227",133.1830,,,,,,,2.0922,0.0077,0.0048,0.0091,0.0011,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:31:20.0,2022-02-02 13:31:22.0,2022-02-02 10:31:20.0,2022-02-02 10:31:22.0,кромка,2.0,43,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:50:34"," 253:59:58.37"," 00:53:24"," 02:42:00"," 02:13:48.00"," 52:36:17.06041"," 41:26:36.28227",124.9064,18849.3282," 351:09:41.20202",0.0000,,,,,,,0:0:2
363,pt1459,877828.8134,2107400.7949,124.7771," 52:36:17.05623"," 41:26:36.14636",133.0537,,,,,,,2.0922,0.0028,0.0073,0.0079,0.0041,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:31:33.0,2022-02-02 13:31:35.0,2022-02-02 10:31:33.0,2022-02-02 10:31:35.0,бровка,2.0,43,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:40:25"," 326:03:52.65"," 00:40:12"," 00:04:12"," 140:06:00.00"," 52:36:17.05624"," 41:26:36.14636",124.7771,18849.0617," 351:10:09.07492",0.0000,,,,,,,0:0:2
364,pt1460,877830.6250,2107394.6141,123.2119," 52:36:17.11472"," 41:26:35.81788",131.4885,,,,,,,2.0922,0.0034,0.0038,0.0051,0.0066,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:31:53.0,2022-02-02 13:31:55.0,2022-02-02 10:31:53.0,2022-02-02 10:31:55.0,подошва,2.0,43,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:34:05"," 230:45:27.53"," -00:51:36"," -02:25:12"," 160:18:36.00"," 52:36:17.11474"," 41:26:35.81788",123.2119,18846.3296," 351:11:12.87772",0.0000,,,,,,,0:0:2
365,pt1461,877831.4364,2107390.8857,123.0736," 52:36:17.14091"," 41:26:35.61973",131.3502,,,,,,,2.0922,0.0037,0.0046,0.0059,0.0017,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:32:06.0,2022-02-02 13:32:08.0,2022-02-02 10:32:06.0,2022-02-02 10:32:08.0,рельеф,2.0,43,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:16:17"," 166:42:07.13"," -00:58:48"," 00:48:36"," 206:16:48.00"," 52:36:17.14092"," 41:26:35.61973",123.0736,18844.9574," 351:11:51.84546",0.0000,,,,,,,0:0:2
366,pt1462,877832.3862,2107387.5101,123.1039," 52:36:17.17157"," 41:26:35.44033",131.3805,,,,,,,2.0922,0.0020,0.0070,0.0073,0.0035,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:32:17.0,2022-02-02 13:32:19.0,2022-02-02 10:32:17.0,2022-02-02 10:32:19.0,рельеф,2.0,43,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 05:20:48"," 278:25:43.17"," -04:04:12"," -03:28:12"," 237:55:12.00"," 52:36:17.17159"," 41:26:35.44033",123.1038,18843.5023," 351:12:26.77077",0.0000,,,,,,,0:0:2
367,pt1463,877833.4648,2107382.7868,123.2077," 52:36:17.20638"," 41:26:35.18932",131.4843,,,,,,,2.0922,0.0021,0.0067,0.0070,0.0019,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:32:29.0,2022-02-02 13:32:31.0,2022-02-02 10:32:29.0,2022-02-02 10:32:31.0,рельеф,2.0,43,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:17:27"," 287:37:59.51"," -00:16:48"," -01:15:36"," 210:09:36.00"," 52:36:17.20639"," 41:26:35.18932",123.2077,18841.7146," 351:13:16.06658",0.0000,,,,,,,0:0:2
368,pt1464,877834.3931,2107373.5669,122.7719," 52:36:17.23625"," 41:26:34.69937",131.0485,,,,,,,2.0922,0.0043,0.0019,0.0047,0.0049,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:32:48.0,2022-02-02 13:32:50.0,2022-02-02 10:32:48.0,2022-02-02 10:32:50.0,рельеф,2.0,43,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:31:15"," 106:17:53.61"," 00:01:48"," 00:31:12"," 199:36:00.00"," 52:36:17.23626"," 41:26:34.69937",122.7719,18839.3938," 351:14:54.28114",0.0000,,,,,,,0:0:2
369,pt1465,877848.7812,2107369.4375,122.7073," 52:36:17.70164"," 41:26:34.47952",130.9839,,,,,,,2.0922,0.0031,0.0022,0.0038,0.0018,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:33:22.0,2022-02-02 13:33:24.0,2022-02-02 10:33:22.0,2022-02-02 10:33:24.0,рельеф,2.0,43,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:06:11"," 144:27:31.33"," -01:07:12"," 01:46:48"," 202:17:24.00"," 52:36:17.70165"," 41:26:34.47952",122.7073,18824.5452," 351:15:15.01489",0.0000,,,,,,,0:0:2
370,pt1466,877864.1152,2107374.8919,123.3169," 52:36:18.19781"," 41:26:34.76889",131.5935,,,,,,,2.0922,0.0146,0.0014,0.0147,0.0088,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:33:45.0,2022-02-02 13:33:47.0,2022-02-02 10:33:45.0,2022-02-02 10:33:47.0,рельеф,4.0,43,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:10:49"," 262:02:58.52"," -02:48:36"," -01:29:24"," 234:06:00.00"," 52:36:18.19782"," 41:26:34.76889",123.3169,18810.2180," 351:13:50.33027",0.0000,,,,,,,0:0:2
371,pt1467,877876.1884,2107382.7062,123.8716," 52:36:18.58853"," 41:26:35.18377",132.1482,,,,,,,2.0922,0.0027,0.0025,0.0036,0.0031,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:34:06.0,2022-02-02 13:34:08.0,2022-02-02 10:34:06.0,2022-02-02 10:34:08.0,рельеф,5.0,42,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:48:52"," 348:58:04.08"," -02:42:36"," 00:45:36"," 04:38:24.00"," 52:36:18.58854"," 41:26:35.18377",123.8716,18799.4775," 351:12:05.39594",0.0000,,,,,,,0:0:2
372,pt1468,877881.5479,2107386.0573,123.8712," 52:36:18.76198"," 41:26:35.36168",132.1478,,,,,,,2.0922,0.0019,0.0025,0.0031,0.0051,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:34:22.0,2022-02-02 13:34:24.0,2022-02-02 10:34:22.0,2022-02-02 10:34:24.0,рельеф,2.0,43,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:58:37"," 09:13:30.74"," -01:56:24"," 00:22:48"," 20:18:36.00"," 52:36:18.76199"," 41:26:35.36168",123.8712,18794.6941," 351:11:20.05290",0.0000,,,,,,,0:0:2
373,pt1469,877885.0687,2107390.9523,123.4741," 52:36:18.87596"," 41:26:35.62169",131.7507,,,,,,,2.0922,0.0043,0.0030,0.0052,0.0024,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 13:34:52.0,2022-02-02 13:34:54.0,2022-02-02 10:34:52.0,2022-02-02 10:34:54.0,рельеф,2.0,42,36,0.9000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:47:03"," 90:43:04.78"," -00:37:12"," -00:28:48"," 52:58:12.00"," 52:36:18.87598"," 41:26:35.62169",123.4741,18791.9669," 351:10:21.03709",0.0000,,,,,,,0:0:2
